MSG,3,111,11111,789252,111111,2022/01/08,22:42:26.375,2022/01/08,22:42:26.315,,28000,,,34.42946,136.02291,,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:26.894,2022/01/08,22:42:26.839,,28000,,,34.42906,136.02167,,,,,,0
MSG,1,111,11111,789252,111111,2022/01/08,22:42:27.035,2022/01/08,22:42:27.033,AHK209  ,,,,,,,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:27.355,2022/01/08,22:42:27.298,,28000,,,34.42878,136.02087,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:27.644,2022/01/08,22:42:27.623,,,387,248,,,0,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:27.854,2022/01/08,22:42:27.821,,28000,,,34.42836,136.01971,,,,,,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:28.065,2022/01/08,22:42:28.018,,,,,,,,,,,,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:28.110,2022/01/08,22:42:28.083,,,,,,,,3276,0,0,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:28.165,2022/01/08,22:42:28.148,,28000,,,,,,,0,,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:28.515,2022/01/08,22:42:28.476,,,388,248,,,0,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:28.824,2022/01/08,22:42:28.803,,28000,,,34.42776,136.01809,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:29.090,2022/01/08,22:42:29.066,,28000,,,,,,,0,,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:29.100,2022/01/08,22:42:29.067,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:29.110,2022/01/08,22:42:29.068,,,,,,,,3276,0,0,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:29.344,2022/01/08,22:42:29.327,,28000,,,34.42738,136.01686,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:29.712,2022/01/08,22:42:29.657,,28000,,,,,,,0,,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:29.915,2022/01/08,22:42:29.854,,28000,,,34.42694,136.01567,,,,,,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:29.964,2022/01/08,22:42:29.919,,,,,,,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:30.090,2022/01/08,22:42:30.049,,28000,,,,,,,0,,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:30.375,2022/01/08,22:42:30.375,,,387,248,,,0,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:30.385,2022/01/08,22:42:30.376,,28000,,,34.42667,136.01489,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:30.825,2022/01/08,22:42:30.772,,,387,248,,,0,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:30.885,2022/01/08,22:42:30.836,,28000,,,34.42626,136.01372,,,,,,0
MSG,7,111,11111,789252,111111,2022/01/08,22:42:30.953,2022/01/08,22:42:30.902,,28000,,,,,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:31.090,2022/01/08,22:42:31.033,,28000,,,,,,,0,,0,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:31.094,2022/01/08,22:42:31.034,,,,,,,,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:31.315,2022/01/08,22:42:31.294,,28000,,,34.42599,136.01292,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:31.341,2022/01/08,22:42:31.296,,28000,,,,,,,0,,0,0
MSG,1,111,11111,789252,111111,2022/01/08,22:42:31.884,2022/01/08,22:42:31.882,AHK209  ,,,,,,,,,,,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:31.955,2022/01/08,22:42:31.948,,,,,,,,,,,,0
MSG,7,111,11111,789252,111111,2022/01/08,22:42:32.066,2022/01/08,22:42:32.016,,28000,,,,,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:32.125,2022/01/08,22:42:32.081,,,387,248,,,0,,,,,0
MSG,7,111,11111,789252,111111,2022/01/08,22:42:32.257,2022/01/08,22:42:32.212,,28000,,,,,,,,,,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:32.754,2022/01/08,22:42:32.735,,,,,,,,,,,,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:33.109,2022/01/08,22:42:33.064,,,,,,,,3276,0,0,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:33.594,2022/01/08,22:42:33.587,,28000,,,34.42442,136.00850,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:33.634,2022/01/08,22:42:33.589,,,387,248,,,0,,,,,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:33.655,2022/01/08,22:42:33.652,,,,,,,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:34.090,2022/01/08,22:42:34.047,,28000,,,,,,,0,,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:34.105,2022/01/08,22:42:34.049,,28000,,,34.42403,136.00731,,,,,,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:34.110,2022/01/08,22:42:34.110,,,,,,,,3276,0,0,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:34.545,2022/01/08,22:42:34.506,,,387,248,,,0,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:34.565,2022/01/08,22:42:34.507,,28000,,,34.42375,136.00651,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:35.045,2022/01/08,22:42:35.029,,,387,248,,,0,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:35.090,2022/01/08,22:42:35.032,,28000,,,,,,,0,,0,0
MSG,7,111,11111,789252,111111,2022/01/08,22:42:35.137,2022/01/08,22:42:35.096,,28000,,,,,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:35.230,2022/01/08,22:42:35.225,,28000,,,,,,,0,,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:35.444,2022/01/08,22:42:35.422,,,387,248,,,0,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:35.652,2022/01/08,22:42:35.620,,28000,,,,,,,0,,0,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:35.765,2022/01/08,22:42:35.750,,,,,,,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:35.995,2022/01/08,22:42:35.948,,,387,248,,,0,,,,,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:36.090,2022/01/08,22:42:36.077,,,,,,,,3276,0,0,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:36.154,2022/01/08,22:42:36.143,,28000,,,34.42263,136.00330,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:36.975,2022/01/08,22:42:36.931,,,387,248,,,0,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:37.214,2022/01/08,22:42:37.192,,28000,,,34.42191,136.00133,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:37.884,2022/01/08,22:42:37.848,,,387,248,,,0,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:38.306,2022/01/08,22:42:38.305,,,387,248,,,0,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:38.480,2022/01/08,22:42:38.438,,28000,,,,,,,0,,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:38.864,2022/01/08,22:42:38.831,,,387,248,,,0,,,,,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:39.111,2022/01/08,22:42:39.092,,,,,,,,3276,0,0,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:39.167,2022/01/08,22:42:39.157,,,,,,,,3276,0,0,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:39.264,2022/01/08,22:42:39.225,,28000,,,34.42040,135.99689,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:39.795,2022/01/08,22:42:39.749,,,387,248,,,0,,,,,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:40.108,2022/01/08,22:42:40.076,,,,,,,,3276,0,0,0,0
MSG,7,111,11111,789252,111111,2022/01/08,22:42:40.118,2022/01/08,22:42:40.077,,28000,,,,,,,,,,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:40.134,2022/01/08,22:42:40.078,,,,,,,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:40.357,2022/01/08,22:42:40.338,,28000,,,,,,,0,,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:40.755,2022/01/08,22:42:40.731,,,387,248,,,0,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:41.089,2022/01/08,22:42:41.059,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:41.109,2022/01/08,22:42:41.061,,,,,,,,3276,0,0,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:41.304,2022/01/08,22:42:41.256,,28000,,,,,,,0,,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:41.325,2022/01/08,22:42:41.320,,28000,,,34.41900,135.99295,,,,,,0
MSG,1,111,11111,789252,111111,2022/01/08,22:42:41.726,2022/01/08,22:42:41.713,AHK209  ,,,,,,,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:41.845,2022/01/08,22:42:41.844,,28000,,,34.41872,135.99215,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:42.093,2022/01/08,22:42:42.043,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:42.112,2022/01/08,22:42:42.106,,,,,,,,3276,0,0,0,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:42.195,2022/01/08,22:42:42.173,,,,,,,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:42.244,2022/01/08,22:42:42.237,,28000,,,,,,,0,,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:42.435,2022/01/08,22:42:42.434,,,387,248,,,0,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:42.794,2022/01/08,22:42:42.763,,28000,,,34.41801,135.99011,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:42.944,2022/01/08,22:42:42.895,,,387,248,,,0,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:43.015,2022/01/08,22:42:42.961,,28000,,,,,,,0,,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:43.089,2022/01/08,22:42:43.089,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:43.109,2022/01/08,22:42:43.090,,,,,,,,3276,0,0,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:43.325,2022/01/08,22:42:43.288,,28000,,,34.41761,135.98894,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:43.455,2022/01/08,22:42:43.419,,,387,248,,,0,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:43.885,2022/01/08,22:42:43.876,,28000,,,34.41719,135.98776,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:43.955,2022/01/08,22:42:43.942,,,387,248,,,0,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:44.090,2022/01/08,22:42:44.073,,28000,,,,,,,0,,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:44.100,2022/01/08,22:42:44.074,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:44.110,2022/01/08,22:42:44.075,,,,,,,,3276,0,0,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:44.464,2022/01/08,22:42:44.465,,28000,,,34.41692,135.98692,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:44.925,2022/01/08,22:42:44.924,,,387,248,,,0,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:45.090,2022/01/08,22:42:45.057,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:45.110,2022/01/08,22:42:45.058,,,,,,,,3276,0,0,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:45.344,2022/01/08,22:42:45.318,,28000,,,34.41621,135.98494,,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:45.905,2022/01/08,22:42:45.845,,28000,,,34.41577,135.98378,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:46.091,2022/01/08,22:42:46.041,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:46.111,2022/01/08,22:42:46.104,,,,,,,,3276,0,0,0,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:46.385,2022/01/08,22:42:46.367,,,,,,,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:46.865,2022/01/08,22:42:46.827,,,387,248,,,0,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:46.900,2022/01/08,22:42:46.891,,28000,,,,,,,0,,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:46.912,2022/01/08,22:42:46.892,,28000,,,,,,,0,,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:47.091,2022/01/08,22:42:47.087,,28000,,,,,,,0,,0,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:47.314,2022/01/08,22:42:47.285,,,,,,,,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:47.324,2022/01/08,22:42:47.286,,28000,,,34.41481,135.98099,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:47.383,2022/01/08,22:42:47.351,,28000,,,,,,,0,,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:47.735,2022/01/08,22:42:47.680,,,387,248,,,0,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:47.745,2022/01/08,22:42:47.742,,28000,,,34.41453,135.98019,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:47.833,2022/01/08,22:42:47.809,,28000,,,,,,,0,,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:48.092,2022/01/08,22:42:48.071,,28000,,,,,,,0,,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:48.194,2022/01/08,22:42:48.138,,,387,248,,,0,,,,,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:48.324,2022/01/08,22:42:48.269,,,,,,,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:48.665,2022/01/08,22:42:48.660,,,387,248,,,0,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:48.756,2022/01/08,22:42:48.727,,28000,,,,,,,0,,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:49.091,2022/01/08,22:42:49.055,,28000,,,,,,,0,,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:49.134,2022/01/08,22:42:49.119,,,387,248,,,0,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:49.265,2022/01/08,22:42:49.250,,28000,,,34.41357,135.97739,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:49.438,2022/01/08,22:42:49.383,,28000,,,,,,,0,,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:49.697,2022/01/08,22:42:49.645,,28000,,,,,,,0,,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:49.715,2022/01/08,22:42:49.709,,,387,248,,,0,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:49.804,2022/01/08,22:42:49.775,,28000,,,,,,,0,,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:50.090,2022/01/08,22:42:50.038,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:50.109,2022/01/08,22:42:50.102,,,,,,,,3276,0,0,0,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:50.185,2022/01/08,22:42:50.169,,,,,,,,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:50.205,2022/01/08,22:42:50.170,,28000,,,34.41286,135.97538,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:50.810,2022/01/08,22:42:50.759,,28000,,,,,,,0,,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:51.090,2022/01/08,22:42:51.085,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:51.110,2022/01/08,22:42:51.086,,,,,,,,3276,0,0,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:51.335,2022/01/08,22:42:51.284,,,387,248,,,0,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:51.355,2022/01/08,22:42:51.347,,28000,,,34.41202,135.97298,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:51.584,2022/01/08,22:42:51.545,,28000,,,,,,,0,,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:51.683,2022/01/08,22:42:51.674,,28000,,,,,,,0,,0,0
MSG,1,111,11111,789252,111111,2022/01/08,22:42:51.705,2022/01/08,22:42:51.676,AHK209  ,,,,,,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:51.814,2022/01/08,22:42:51.806,,,387,248,,,0,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:52.090,2022/01/08,22:42:52.068,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:52.110,2022/01/08,22:42:52.070,,,,,,,,3276,0,0,0,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:52.175,2022/01/08,22:42:52.135,,,,,,,,,,,,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:52.303,2022/01/08,22:42:52.266,,,,,,,,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:52.305,2022/01/08,22:42:52.267,,28000,,,34.41133,135.97100,,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:52.814,2022/01/08,22:42:52.790,,28000,,,34.41106,135.97022,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:53.090,2022/01/08,22:42:53.052,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:53.110,2022/01/08,22:42:53.054,,,,,,,,3276,0,0,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:53.469,2022/01/08,22:42:53.445,,28000,,,,,,,0,,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:53.776,2022/01/08,22:42:53.772,,28000,,,34.41034,135.96817,,,,,,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:53.826,2022/01/08,22:42:53.775,,,387,248,,,0,,,,,0
MSG,8,111,11111,789252,111111,2022/01/08,22:42:53.956,2022/01/08,22:42:53.905,,,,,,,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:54.090,2022/01/08,22:42:54.036,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:54.110,2022/01/08,22:42:54.100,,,,,,,,3276,0,0,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:54.245,2022/01/08,22:42:54.231,,28000,,,34.41006,135.96743,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:54.384,2022/01/08,22:42:54.362,,28000,,,,,,,0,,0,0
MSG,4,111,11111,789252,111111,2022/01/08,22:42:54.654,2022/01/08,22:42:54.625,,,387,248,,,0,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:55.090,2022/01/08,22:42:55.083,,28000,,,,,,,0,,0,0
MSG,6,111,11111,789252,111111,2022/01/08,22:42:55.110,2022/01/08,22:42:55.084,,,,,,,,3276,0,0,0,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:55.328,2022/01/08,22:42:55.281,,28000,,,,,,,0,,0,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:55.335,2022/01/08,22:42:55.282,,28000,,,34.40923,135.96502,,,,,,0
MSG,3,111,11111,789252,111111,2022/01/08,22:42:55.756,2022/01/08,22:42:55.738,,28000,,,34.40895,135.96422,,,,,,0
MSG,5,111,11111,789252,111111,2022/01/08,22:42:56.090,2022/01/08,22:42:56.066,,28000,,,,,,,0,,0,0
